CustomerID,cluster,segment,recency,frequency,monetary,avg_basket_value,product_variety,country
15520,3,New / One-Time,2.0,1,343.5,343.5,18,United Kingdom
15521,1,Regular Customer,41.0,8,3000.2,375.03,116,United Kingdom
15522,3,New / One-Time,33.0,2,397.99,199.0,47,United Kingdom
15523,3,New / One-Time,85.0,1,412.01,412.01,10,United Kingdom
15524,3,New / One-Time,25.0,1,440.0,440.0,1,United Kingdom
15525,1,Champion,3.0,3,734.37,244.79,133,United Kingdom
15526,3,New / One-Time,34.0,2,148.44,74.22,4,United Kingdom
15527,1,Champion,19.0,8,2428.53,303.57,127,United Kingdom
15528,0,At-Risk Customer,255.0,1,229.33,229.33,26,United Kingdom
15529,1,Champion,23.0,11,3962.6,360.24,415,United Kingdom
15530,1,Champion,22.0,4,1497.31,374.33,90,United Kingdom
15531,3,Champion,9.0,2,1972.39,986.2,196,United Kingdom
15532,1,Champion,26.0,4,1564.73,391.18,205,United Kingdom
15533,3,Champion,20.0,3,807.57,269.19,73,United Kingdom
15535,0,At-Risk Customer,174.0,4,502.9,125.73,55,United Kingdom
15537,0,New / One-Time,164.0,1,110.92,110.92,24,United Kingdom
15539,3,Champion,8.0,1,538.46,538.46,41,United Kingdom
15540,3,New / One-Time,12.0,1,213.3,213.3,15,United Kingdom
15541,3,New / One-Time,115.0,1,85.13,85.13,29,United Kingdom
15543,0,New / One-Time,289.0,1,127.86,127.86,26,United Kingdom
15544,1,Champion,10.0,9,3546.71,394.08,122,United Kingdom
15545,1,New / One-Time,55.0,2,288.97,144.48,78,United Kingdom
15547,1,Champion,8.0,14,4910.6,350.76,441,United Kingdom
15549,1,Regular Customer,78.0,3,1681.46,560.49,104,United Kingdom
15550,1,Champion,5.0,4,575.63,143.91,43,United Kingdom
15551,3,New / One-Time,37.0,1,436.06,436.06,29,United Kingdom
15552,0,New / One-Time,218.0,1,90.12,90.12,17,United Kingdom
15553,3,New / One-Time,61.0,1,428.93,428.93,51,United Kingdom
15554,0,At-Risk Customer,278.0,1,217.2,217.2,14,United Kingdom
15555,1,Champion,13.0,16,4794.86,299.68,401,United Kingdom
15556,3,New / One-Time,25.0,1,279.77,279.77,31,United Kingdom
15557,3,New / One-Time,29.0,1,468.91,468.91,16,United Kingdom
15561,3,Champion,12.0,4,800.59,200.15,27,United Kingdom
15562,0,New / One-Time,352.0,1,134.55,134.55,1,United Kingdom
15563,1,Champion,23.0,4,1400.44,350.11,88,United Kingdom
15565,3,New / One-Time,51.0,2,173.16,86.58,8,United Kingdom
15567,3,New / One-Time,19.0,1,186.01,186.01,7,United Kingdom
15568,3,Champion,3.0,3,758.29,252.76,27,United Kingdom
15569,3,Regular Customer,104.0,5,1375.71,275.14,27,United Kingdom
15570,1,Champion,8.0,12,4148.82,345.74,231,United Kingdom
15571,3,Champion,12.0,4,650.43,162.61,47,United Kingdom
15572,1,Champion,5.0,7,2533.42,361.92,166,United Kingdom
15573,3,New / One-Time,32.0,2,591.19,295.59,88,United Kingdom
15574,1,At-Risk Customer,178.0,4,675.64,168.91,131,United Kingdom
15576,3,New / One-Time,38.0,1,921.37,921.37,43,United Kingdom
15577,3,At-Risk Customer,152.0,3,258.88,86.29,39,United Kingdom
15578,0,New / One-Time,163.0,1,127.1,127.1,13,United Kingdom
15579,1,New / One-Time,69.0,2,327.6,163.8,45,United Kingdom
15581,1,At-Risk Customer,121.0,13,3675.77,282.75,134,United Kingdom
15582,3,Champion,25.0,3,682.91,227.64,39,United Kingdom
15584,3,Champion,24.0,4,720.86,180.21,89,United Kingdom
15585,0,At-Risk Customer,177.0,1,455.3,455.3,31,United Kingdom
15587,1,Regular Customer,51.0,4,913.68,228.42,3,United Kingdom
15589,0,At-Risk Customer,256.0,3,478.53,159.51,28,United Kingdom
15592,3,New / One-Time,47.0,1,388.58,388.58,24,United Kingdom
15593,3,New / One-Time,71.0,1,199.8,199.8,5,United Kingdom
15594,1,Champion,16.0,5,1771.78,354.36,85,United Kingdom
15596,1,Regular Customer,101.0,5,1406.59,281.32,51,United Kingdom
15597,3,New / One-Time,36.0,1,324.57,324.57,22,United Kingdom
15598,3,New / One-Time,54.0,1,240.68,240.68,14,United Kingdom
15599,3,Champion,27.0,2,761.74,380.87,50,United Kingdom
15601,1,Champion,12.0,14,6776.56,484.04,230,United Kingdom
15602,1,Champion,9.0,9,1297.87,144.21,30,United Kingdom
15603,3,New / One-Time,79.0,1,48.48,48.48,2,United Kingdom
15604,3,New / One-Time,53.0,1,216.39,216.39,17,United Kingdom
15605,1,Regular Customer,37.0,5,1198.23,239.65,61,United Kingdom
15606,1,Regular Customer,62.0,9,2920.16,324.46,48,United Kingdom
15607,0,New / One-Time,337.0,1,104.76,104.76,13,United Kingdom
15608,3,Champion,29.0,4,1093.68,273.42,59,United Kingdom
15609,0,At-Risk Customer,185.0,1,298.48,298.48,16,United Kingdom
15610,3,New / One-Time,52.0,1,112.46,112.46,6,United Kingdom
15611,1,Champion,10.0,13,1591.45,122.42,23,United Kingdom
15612,3,New / One-Time,37.0,2,195.15,97.57,4,United Kingdom
15615,1,Champion,11.0,23,10399.74,452.16,184,United Kingdom
15618,3,Regular Customer,33.0,4,776.85,194.21,39,United Kingdom
15619,3,New / One-Time,11.0,1,336.4,336.4,3,United Kingdom
15620,1,Regular Customer,57.0,3,1553.18,517.73,92,United Kingdom
15621,3,Champion,5.0,4,1293.03,323.26,11,United Kingdom
15622,1,Loyal Customer,44.0,9,3709.56,412.17,169,United Kingdom
15623,3,At-Risk Customer,142.0,1,301.03,301.03,19,United Kingdom
15624,3,Regular Customer,117.0,4,588.13,147.03,26,United Kingdom
15625,3,Regular Customer,104.0,4,1534.26,383.56,44,United Kingdom
15626,1,New / One-Time,75.0,2,675.8,337.9,49,United Kingdom
15628,1,Champion,5.0,9,2870.24,318.92,85,United Kingdom
15630,3,New / One-Time,46.0,2,1186.35,593.18,57,United Kingdom
15632,1,Champion,16.0,8,3285.31,410.66,107,United Kingdom
15634,3,New / One-Time,18.0,1,243.55,243.55,15,United Kingdom
15636,3,New / One-Time,90.0,2,724.76,362.38,20,United Kingdom
15637,3,New / One-Time,53.0,1,223.36,223.36,15,United Kingdom
15639,3,At-Risk Customer,135.0,1,425.32,425.32,25,United Kingdom
15640,1,Champion,5.0,15,12416.11,827.74,240,United Kingdom
15641,1,Regular Customer,106.0,4,1887.2,471.8,102,United Kingdom
15643,0,At-Risk Customer,192.0,3,664.0,221.33,31,United Kingdom
15644,3,At-Risk Customer,167.0,4,803.54,200.89,166,United Kingdom
15645,3,Champion,19.0,1,612.01,612.01,50,United Kingdom
15646,3,At-Risk Customer,158.0,3,447.64,149.21,35,United Kingdom
15648,0,At-Risk Customer,205.0,2,639.5,319.75,23,United Kingdom
15649,0,At-Risk Customer,337.0,2,816.0,408.0,1,United Kingdom
15651,3,Regular Customer,37.0,3,646.3,215.43,27,United Kingdom
15652,3,New / One-Time,92.0,1,337.74,337.74,21,United Kingdom
15653,3,New / One-Time,93.0,2,877.44,438.72,4,United Kingdom
15654,3,Champion,10.0,2,922.53,461.27,15,United Kingdom
15655,0,At-Risk Customer,244.0,1,560.67,560.67,34,United Kingdom
15656,1,Regular Customer,46.0,4,748.5,187.13,46,United Kingdom
15657,3,New / One-Time,23.0,1,30.0,30.0,1,United Kingdom
15658,0,At-Risk Customer,191.0,5,1024.1,204.82,40,United Kingdom
15659,3,New / One-Time,44.0,1,306.45,306.45,11,United Kingdom
15660,1,Champion,26.0,9,1600.86,177.87,55,United Kingdom
15661,0,At-Risk Customer,318.0,2,309.8,154.9,4,United Kingdom
15663,3,New / One-Time,107.0,1,138.14,138.14,9,United Kingdom
15664,3,New / One-Time,51.0,1,386.43,386.43,17,United Kingdom
15665,3,At-Risk Customer,169.0,2,2222.21,1111.11,92,United Kingdom
15667,3,New / One-Time,40.0,1,301.32,301.32,13,United Kingdom
15668,0,New / One-Time,218.0,1,76.32,76.32,1,United Kingdom
15669,3,Regular Customer,41.0,4,684.34,171.09,31,United Kingdom
15670,0,New / One-Time,297.0,1,173.05,173.05,12,United Kingdom
15671,1,Champion,19.0,7,2657.13,379.59,52,United Kingdom
15673,1,Regular Customer,89.0,4,2726.23,681.56,107,United Kingdom
15674,1,Regular Customer,74.0,5,2446.6,489.32,88,United Kingdom
15675,3,Regular Customer,82.0,3,323.69,107.9,20,United Kingdom
15676,1,Champion,19.0,3,3435.76,1145.25,191,United Kingdom
15677,3,New / One-Time,50.0,1,657.23,657.23,33,United Kingdom
15678,3,New / One-Time,53.0,1,352.7,352.7,12,United Kingdom
15679,3,Champion,25.0,4,781.28,195.32,98,United Kingdom
15680,1,Champion,10.0,3,1333.68,444.56,61,United Kingdom
15681,1,Champion,26.0,5,1426.16,285.23,32,United Kingdom
15683,3,New / One-Time,118.0,1,193.75,193.75,10,United Kingdom
15687,1,Champion,9.0,9,2993.1,332.57,119,United Kingdom
15689,3,New / One-Time,120.0,2,254.1,127.05,8,United Kingdom
15690,3,New / One-Time,5.0,2,239.76,119.88,19,United Kingdom
15691,0,New / One-Time,253.0,1,136.8,136.8,2,United Kingdom
15692,3,New / One-Time,29.0,1,191.04,191.04,12,United Kingdom
15694,1,Champion,1.0,14,6479.4,462.81,42,United Kingdom
15695,0,At-Risk Customer,267.0,2,409.98,204.99,22,United Kingdom
15696,1,Regular Customer,34.0,8,2711.11,338.89,140,United Kingdom
15699,3,New / One-Time,18.0,1,309.65,309.65,18,United Kingdom
15700,0,At-Risk Customer,173.0,2,696.68,348.34,85,United Kingdom
15701,1,Champion,3.0,4,1529.0,382.25,193,United Kingdom
15703,0,At-Risk Customer,265.0,1,211.5,211.5,5,United Kingdom
15704,3,At-Risk Customer,141.0,4,2293.62,573.41,79,United Kingdom
15705,0,New / One-Time,202.0,1,143.1,143.1,6,United Kingdom
15706,3,Regular Customer,64.0,4,1060.56,265.14,50,United Kingdom
15707,3,Regular Customer,36.0,4,916.98,229.25,126,United Kingdom
15708,1,Regular Customer,41.0,7,3235.25,462.18,124,United Kingdom
15709,0,New / One-Time,284.0,1,133.25,133.25,6,United Kingdom
15712,1,Champion,10.0,5,1072.36,214.47,41,United Kingdom
15713,3,At-Risk Customer,144.0,2,356.7,178.35,18,United Kingdom
15714,3,New / One-Time,12.0,2,330.03,165.02,34,United Kingdom
15716,1,At-Risk Customer,146.0,4,1101.11,275.28,101,United Kingdom
15717,0,New / One-Time,235.0,1,150.3,150.3,7,United Kingdom
15719,1,Loyal Customer,33.0,13,5030.07,386.93,299,United Kingdom
15720,3,Champion,25.0,1,598.73,598.73,128,United Kingdom
15721,3,New / One-Time,12.0,1,471.4,471.4,80,United Kingdom
15722,1,Regular Customer,36.0,5,2211.21,442.24,45,United Kingdom
15723,0,New / One-Time,365.0,1,190.7,190.7,37,United Kingdom
15724,0,At-Risk Customer,202.0,2,218.25,109.13,11,United Kingdom
15725,3,New / One-Time,16.0,1,415.25,415.25,32,United Kingdom
15727,1,Champion,17.0,7,5159.06,737.01,213,United Kingdom
15729,0,New / One-Time,213.0,1,85.0,85.0,5,United Kingdom
15730,3,Regular Customer,66.0,3,1120.88,373.63,68,United Kingdom
15732,0,At-Risk Customer,213.0,2,294.12,147.06,13,United Kingdom
15733,0,New / One-Time,283.0,1,162.3,162.3,10,United Kingdom
15734,3,New / One-Time,115.0,2,1339.45,669.73,25,United Kingdom
15737,1,Champion,15.0,8,1188.12,148.52,60,United Kingdom
15738,1,Champion,19.0,16,4812.42,300.78,46,United Kingdom
15739,3,New / One-Time,67.0,1,449.12,449.12,8,United Kingdom
15740,3,New / One-Time,50.0,1,154.88,154.88,9,United Kingdom
15743,3,Champion,17.0,4,775.96,193.99,59,United Kingdom
15744,3,New / One-Time,78.0,1,34.8,34.8,3,United Kingdom
15745,1,Champion,20.0,4,1094.59,273.65,57,United Kingdom
15746,3,New / One-Time,135.0,1,196.88,196.88,28,United Kingdom
15747,3,Champion,13.0,3,946.64,315.55,52,United Kingdom
15748,3,New / One-Time,41.0,1,144.36,144.36,19,United Kingdom
15749,0,At-Risk Customer,236.0,2,8777.0,4388.5,1,United Kingdom
15750,1,Champion,3.0,8,2463.05,307.88,214,United Kingdom
15752,1,Regular Customer,40.0,7,2626.6,375.23,236,United Kingdom
15753,0,New / One-Time,305.0,1,79.2,79.2,1,United Kingdom
15754,3,Regular Customer,52.0,3,458.57,152.86,24,United Kingdom
15755,1,Champion,11.0,6,2364.25,394.04,127,United Kingdom
15756,1,Regular Customer,62.0,4,528.01,132.0,160,United Kingdom
15757,3,New / One-Time,66.0,2,714.42,357.21,43,United Kingdom
15758,3,New / One-Time,25.0,1,205.25,205.25,9,United Kingdom
15759,0,At-Risk Customer,219.0,3,253.04,84.35,5,United Kingdom
15762,3,New / One-Time,66.0,2,583.75,291.88,37,United Kingdom
15763,3,New / One-Time,32.0,2,1086.92,543.46,58,United Kingdom
15764,1,Regular Customer,89.0,6,3279.97,546.66,150,United Kingdom
15766,3,New / One-Time,65.0,1,315.06,315.06,11,United Kingdom
15768,3,Regular Customer,116.0,3,621.83,207.28,23,United Kingdom
15769,1,Champion,8.0,26,54272.72,2087.41,26,United Kingdom
15773,3,Champion,6.0,1,635.68,635.68,10,United Kingdom
15774,3,New / One-Time,69.0,1,270.8,270.8,25,United Kingdom
15775,0,New / One-Time,246.0,1,104.9,104.9,7,United Kingdom
15776,3,At-Risk Customer,134.0,1,241.62,241.62,18,United Kingdom
15777,0,At-Risk Customer,242.0,4,1047.11,261.78,18,United Kingdom
15780,0,At-Risk Customer,184.0,3,475.28,158.43,26,United Kingdom
15781,1,Regular Customer,26.0,3,345.46,115.15,20,United Kingdom
15782,3,Champion,10.0,3,2614.74,871.58,34,United Kingdom
15783,3,New / One-Time,11.0,1,246.3,246.3,14,United Kingdom
15785,1,Regular Customer,33.0,5,2328.97,465.79,58,United Kingdom
15786,1,Regular Customer,47.0,3,4919.0,1639.67,257,United Kingdom
15787,3,Champion,27.0,3,933.26,311.09,156,United Kingdom
15789,0,At-Risk Customer,359.0,1,351.3,351.3,25,United Kingdom
15790,3,New / One-Time,11.0,1,218.75,218.75,34,United Kingdom
15791,3,New / One-Time,44.0,2,1612.69,806.35,66,United Kingdom
15793,1,Champion,15.0,3,965.61,321.87,6,United Kingdom
15795,3,At-Risk Customer,150.0,1,610.01,610.01,42,United Kingdom
15796,1,Champion,2.0,8,2708.61,338.58,70,United Kingdom
15797,3,Regular Customer,114.0,4,2207.4,551.85,8,United Kingdom
15799,1,Regular Customer,76.0,3,884.14,294.71,94,United Kingdom
15800,3,New / One-Time,108.0,2,696.89,348.44,116,United Kingdom
15801,3,Regular Customer,47.0,3,1063.95,354.65,61,United Kingdom
15802,0,At-Risk Customer,143.0,1,451.42,451.42,1,United Kingdom
15803,3,New / One-Time,52.0,1,415.82,415.82,8,United Kingdom
15804,1,Champion,1.0,13,4206.39,323.57,170,United Kingdom
15805,1,Champion,24.0,17,5488.18,322.83,220,United Kingdom
15806,3,Regular Customer,47.0,3,784.58,261.53,24,United Kingdom
15807,3,Regular Customer,51.0,3,903.9,301.3,48,United Kingdom
15808,0,At-Risk Customer,307.0,4,3651.27,912.82,142,United Kingdom
15809,1,Regular Customer,37.0,5,515.77,103.15,31,United Kingdom
15810,1,Regular Customer,79.0,4,1391.98,348.0,66,United Kingdom
15811,1,Champion,23.0,6,2218.62,369.77,117,United Kingdom
15812,3,Regular Customer,108.0,5,1801.14,360.23,36,United Kingdom
15813,0,At-Risk Customer,208.0,2,1303.91,651.95,40,United Kingdom
15814,3,Champion,17.0,4,1945.33,486.33,63,United Kingdom
15815,3,Regular Customer,64.0,5,2100.6,420.12,33,United Kingdom
15819,1,Regular Customer,50.0,4,1905.45,476.36,96,United Kingdom
15820,0,At-Risk Customer,320.0,1,206.98,206.98,17,United Kingdom
15821,3,New / One-Time,45.0,2,570.96,285.48,57,United Kingdom
15822,1,Champion,4.0,2,885.47,442.74,28,United Kingdom
15823,0,New / One-Time,373.0,1,15.0,15.0,1,United Kingdom
15825,0,At-Risk Customer,173.0,1,532.94,532.94,20,United Kingdom
15826,3,Regular Customer,57.0,3,1654.31,551.44,64,United Kingdom
15827,1,Regular Customer,74.0,14,1836.09,131.15,72,United Kingdom
15829,3,New / One-Time,100.0,2,636.14,318.07,44,United Kingdom
15830,3,New / One-Time,38.0,1,576.0,576.0,39,United Kingdom
15831,1,Regular Customer,59.0,3,794.64,264.88,63,United Kingdom
15832,0,At-Risk Customer,255.0,1,836.79,836.79,54,United Kingdom
15834,1,Regular Customer,71.0,4,2225.15,556.29,242,United Kingdom
15835,1,Regular Customer,45.0,4,954.09,238.52,47,United Kingdom
15836,3,New / One-Time,51.0,1,137.37,137.37,10,United Kingdom
15837,3,New / One-Time,65.0,1,391.98,391.98,24,United Kingdom
15838,1,Champion,12.0,19,31853.08,1676.48,54,United Kingdom
15839,3,Regular Customer,34.0,3,1048.49,349.5,56,United Kingdom
15840,3,New / One-Time,59.0,2,355.56,177.78,26,United Kingdom
15841,1,Regular Customer,73.0,4,1224.06,306.02,36,United Kingdom
15843,0,New / One-Time,304.0,1,118.95,118.95,8,United Kingdom
15844,3,New / One-Time,47.0,1,130.74,130.74,11,United Kingdom
15845,1,Champion,18.0,8,3711.77,463.97,97,United Kingdom
15847,3,New / One-Time,39.0,2,389.27,194.64,22,United Kingdom
15850,3,New / One-Time,20.0,2,234.88,117.44,87,United Kingdom
15852,0,New / One-Time,187.0,2,160.71,80.35,22,United Kingdom
15853,3,New / One-Time,52.0,1,110.8,110.8,29,United Kingdom
15854,1,Champion,5.0,12,2969.12,247.43,105,United Kingdom
15855,3,At-Risk Customer,137.0,5,712.24,142.45,59,United Kingdom
15856,1,Champion,5.0,27,16143.64,597.91,295,United Kingdom
15857,3,New / One-Time,19.0,1,297.0,297.0,14,United Kingdom
15858,1,Champion,16.0,5,1427.57,285.51,145,United Kingdom
15860,1,Regular Customer,41.0,8,965.16,120.65,105,United Kingdom
15861,1,Champion,13.0,8,3146.92,393.36,339,United Kingdom
15862,1,Champion,9.0,4,832.88,208.22,142,United Kingdom
15863,3,New / One-Time,26.0,2,68.84,34.42,18,United Kingdom
15864,1,Champion,23.0,6,1936.32,322.72,16,United Kingdom
15865,3,Regular Customer,41.0,3,895.13,298.38,37,United Kingdom
15866,3,New / One-Time,102.0,1,211.89,211.89,43,United Kingdom
15867,1,Champion,6.0,15,3810.14,254.01,302,United Kingdom
15869,0,New / One-Time,278.0,2,149.64,74.82,13,United Kingdom
15870,3,New / One-Time,33.0,1,351.44,351.44,68,United Kingdom
15872,3,New / One-Time,15.0,2,316.25,158.13,101,United Kingdom
15874,1,Regular Customer,64.0,7,4405.88,629.41,110,United Kingdom
15877,3,New / One-Time,2.0,2,490.33,245.17,122,United Kingdom
15880,0,At-Risk Customer,370.0,1,329.03,329.03,95,United Kingdom
15881,0,At-Risk Customer,313.0,5,501.39,100.28,26,United Kingdom
15882,0,At-Risk Customer,199.0,4,516.36,129.09,23,United Kingdom
15883,3,New / One-Time,3.0,2,396.48,198.24,42,United Kingdom
15885,3,Regular Customer,93.0,3,379.35,126.45,18,United Kingdom
15886,3,New / One-Time,61.0,1,181.09,181.09,12,United Kingdom
15888,3,New / One-Time,81.0,1,168.31,168.31,11,United Kingdom
15889,3,At-Risk Customer,157.0,2,420.07,210.04,79,United Kingdom
15891,0,At-Risk Customer,227.0,1,511.68,511.68,60,United Kingdom
15894,0,At-Risk Customer,254.0,2,258.25,129.13,35,United Kingdom
15895,0,New / One-Time,150.0,1,179.17,179.17,11,United Kingdom
15897,0,At-Risk Customer,195.0,2,208.59,104.3,17,United Kingdom
15898,1,Champion,2.0,5,1383.83,276.77,70,United Kingdom
15899,0,New / One-Time,369.0,1,56.25,56.25,4,United Kingdom
15900,3,New / One-Time,24.0,1,337.28,337.28,44,United Kingdom
15901,3,Regular Customer,17.0,3,351.73,117.24,102,United Kingdom
15903,1,Champion,10.0,7,5126.76,732.39,46,United Kingdom
15904,3,New / One-Time,9.0,1,164.68,164.68,30,United Kingdom
15906,1,Champion,20.0,7,1567.69,223.96,113,United Kingdom
15907,1,Champion,4.0,3,882.72,294.24,175,United Kingdom
15909,0,New / One-Time,174.0,1,191.94,191.94,7,United Kingdom
15910,1,Champion,1.0,8,1228.88,153.61,215,United Kingdom
15912,0,At-Risk Customer,179.0,2,264.62,132.31,19,United Kingdom
15916,1,Champion,17.0,8,1502.86,187.86,124,United Kingdom
15917,0,New / One-Time,248.0,1,123.1,123.1,12,United Kingdom
15918,0,At-Risk Customer,191.0,2,334.23,167.12,33,United Kingdom
15919,1,Champion,20.0,2,525.69,262.85,103,United Kingdom
15920,0,Regular Customer,155.0,4,167.5,41.88,53,United Kingdom
15921,0,At-Risk Customer,173.0,1,323.03,323.03,24,United Kingdom
15922,0,At-Risk Customer,374.0,1,369.5,369.5,11,United Kingdom
15923,0,New / One-Time,373.0,1,127.08,127.08,21,United Kingdom
15925,0,At-Risk Customer,195.0,1,207.15,207.15,12,United Kingdom
15930,3,New / One-Time,68.0,1,426.63,426.63,21,United Kingdom
15932,1,Champion,5.0,8,2495.87,311.98,93,United Kingdom
15933,3,Champion,22.0,3,1107.46,369.15,63,United Kingdom
15935,0,At-Risk Customer,240.0,2,416.86,208.43,12,United Kingdom
15937,3,New / One-Time,65.0,1,145.35,145.35,7,United Kingdom
15938,3,Regular Customer,113.0,5,404.58,80.92,13,United Kingdom
15939,1,Regular Customer,90.0,15,6115.01,407.67,28,United Kingdom
15940,0,New / One-Time,312.0,1,35.8,35.8,1,United Kingdom
15942,3,At-Risk Customer,134.0,1,337.44,337.44,14,United Kingdom
15944,0,At-Risk Customer,277.0,1,325.1,325.1,6,United Kingdom
15945,0,New / One-Time,366.0,1,181.0,181.0,2,United Kingdom
15947,3,New / One-Time,83.0,1,1708.24,1708.24,29,United Kingdom
15948,3,Champion,9.0,2,955.24,477.62,51,United Kingdom
15949,3,New / One-Time,17.0,2,364.72,182.36,12,United Kingdom
15950,1,Regular Customer,32.0,4,1744.71,436.18,86,United Kingdom
15951,1,Champion,9.0,2,708.22,354.11,36,United Kingdom
15952,3,Regular Customer,34.0,4,781.91,195.48,65,United Kingdom
15953,1,Champion,16.0,8,1657.28,207.16,63,United Kingdom
15955,1,Champion,25.0,14,4416.26,315.45,137,United Kingdom
15957,3,New / One-Time,32.0,1,428.89,428.89,40,United Kingdom
15958,3,New / One-Time,75.0,1,104.35,104.35,7,United Kingdom
15963,3,New / One-Time,20.0,2,470.76,235.38,26,United Kingdom
15965,1,Champion,18.0,4,808.87,202.22,88,United Kingdom
15967,1,New / One-Time,24.0,2,397.68,198.84,73,United Kingdom
15969,3,Champion,3.0,3,666.1,222.03,20,United Kingdom
15970,0,At-Risk Customer,304.0,1,314.1,314.1,11,United Kingdom
15971,1,Champion,18.0,12,4199.85,349.99,10,United Kingdom
15973,0,At-Risk Customer,367.0,1,307.82,307.82,4,United Kingdom
15974,1,Regular Customer,40.0,7,3442.15,491.74,141,United Kingdom
15975,3,New / One-Time,85.0,1,371.01,371.01,24,United Kingdom
15976,0,At-Risk Customer,166.0,2,427.64,213.82,83,United Kingdom
15977,3,Champion,18.0,2,1054.73,527.37,48,United Kingdom
15978,3,New / One-Time,78.0,1,1098.78,1098.78,49,United Kingdom
15980,3,Regular Customer,89.0,3,2398.86,799.62,40,United Kingdom
15981,1,Champion,25.0,8,3408.48,426.06,53,United Kingdom
15983,1,Champion,23.0,4,1465.12,366.28,82,United Kingdom
15984,1,Champion,3.0,10,2780.63,278.06,217,United Kingdom
15985,3,At-Risk Customer,124.0,2,1142.42,571.21,29,United Kingdom
15986,3,New / One-Time,31.0,1,168.12,168.12,14,United Kingdom
15987,1,Champion,13.0,7,1432.77,204.68,110,United Kingdom
15988,3,New / One-Time,20.0,1,156.78,156.78,26,United Kingdom
15990,1,New / One-Time,45.0,2,792.11,396.06,52,United Kingdom
15992,3,New / One-Time,4.0,1,41.99,41.99,3,United Kingdom
15993,1,Champion,9.0,7,2777.67,396.81,335,United Kingdom
15994,3,New / One-Time,55.0,1,414.27,414.27,31,United Kingdom
15996,1,Regular Customer,89.0,6,1032.58,172.1,103,United Kingdom
15998,1,Regular Customer,37.0,5,3080.22,616.04,370,United Kingdom
16000,3,Champion,3.0,3,12393.7,4131.23,9,United Kingdom
16003,1,Regular Customer,30.0,5,2735.37,547.07,82,United Kingdom
16005,1,Champion,13.0,4,578.71,144.68,173,United Kingdom
16006,0,New / One-Time,212.0,1,101.4,101.4,8,United Kingdom
16007,1,Regular Customer,48.0,4,1693.81,423.45,221,United Kingdom
16008,3,Regular Customer,24.0,3,478.78,159.59,29,United Kingdom
16009,3,Champion,23.0,4,972.11,243.03,68,United Kingdom
16010,0,At-Risk Customer,246.0,3,392.4,130.8,62,United Kingdom
16011,1,Champion,9.0,16,3352.96,209.56,99,United Kingdom
16012,3,Regular Customer,36.0,3,1415.29,471.76,87,United Kingdom
16013,1,Champion,4.0,47,37130.6,790.01,30,United Kingdom
16014,1,Regular Customer,38.0,3,646.83,215.61,123,United Kingdom
16015,3,Champion,4.0,3,704.55,234.85,146,United Kingdom
16016,1,Champion,4.0,8,1465.51,183.19,156,United Kingdom
16017,3,New / One-Time,48.0,1,211.88,211.88,26,United Kingdom
16018,3,New / One-Time,40.0,2,408.9,204.45,26,United Kingdom
16019,1,Loyal Customer,47.0,9,3786.24,420.69,133,United Kingdom
16020,3,Champion,17.0,3,851.01,283.67,42,United Kingdom
16022,0,At-Risk Customer,261.0,1,602.63,602.63,68,United Kingdom
16023,1,Regular Customer,47.0,3,719.81,239.94,90,United Kingdom
16024,3,New / One-Time,13.0,1,251.03,251.03,61,United Kingdom
16025,3,New / One-Time,30.0,1,439.66,439.66,28,United Kingdom
16026,3,New / One-Time,44.0,1,236.09,236.09,30,United Kingdom
16027,3,Regular Customer,92.0,6,934.62,155.77,11,United Kingdom
16029,2,Loyal Customer,39.0,62,72217.56,1164.8,43,United Kingdom
16030,0,At-Risk Customer,310.0,1,331.24,331.24,28,United Kingdom
16031,3,New / One-Time,93.0,2,547.9,273.95,91,United Kingdom
16033,1,Champion,6.0,20,8778.82,438.94,538,United Kingdom
16034,0,At-Risk Customer,197.0,3,437.7,145.9,18,United Kingdom
16036,3,New / One-Time,88.0,2,758.92,379.46,55,United Kingdom
16037,0,At-Risk Customer,270.0,3,855.02,285.01,37,United Kingdom
16038,3,Regular Customer,8.0,3,471.78,157.26,24,United Kingdom
16040,3,Regular Customer,66.0,3,1313.55,437.85,57,United Kingdom
16041,3,Regular Customer,31.0,3,3166.4,1055.47,6,United Kingdom
16042,1,Champion,23.0,5,1177.47,235.49,68,United Kingdom
16043,1,Regular Customer,38.0,4,773.99,193.5,30,United Kingdom
16045,3,Regular Customer,120.0,4,1340.7,335.18,71,United Kingdom
16048,0,At-Risk Customer,374.0,2,256.44,128.22,8,United Kingdom
16049,3,Regular Customer,41.0,3,1074.81,358.27,248,United Kingdom
16050,0,New / One-Time,174.0,1,137.9,137.9,10,United Kingdom
16052,3,New / One-Time,55.0,1,362.06,362.06,34,United Kingdom
16053,3,New / One-Time,33.0,2,1511.95,755.98,81,United Kingdom
16054,3,At-Risk Customer,146.0,1,783.9,783.9,70,United Kingdom
16055,0,New / One-Time,221.0,1,134.8,134.8,8,United Kingdom
16056,3,New / One-Time,46.0,1,650.75,650.75,66,United Kingdom
16057,1,Champion,17.0,7,2263.12,323.3,109,United Kingdom
16059,1,Regular Customer,66.0,6,1453.16,242.19,126,United Kingdom
16062,1,Champion,10.0,4,1153.62,288.41,50,United Kingdom
16063,0,At-Risk Customer,261.0,1,335.32,335.32,23,United Kingdom
16065,0,At-Risk Customer,366.0,1,367.14,367.14,71,United Kingdom
